timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2024-07-10T00:00:00.000Z";"2024-07-10T23:59:59.999Z";"2024-07-10T08:04:00.000Z";"2024-07-10T21:19:00.000Z";"2781";20.2344911367;20.5741283438;19.8644547236;20.0896674774;301774.98;160438404.35;"2024-07-10T23:59:59.999Z"
"2024-07-09T00:00:00.000Z";"2024-07-09T23:59:59.999Z";"2024-07-09T09:36:00.000Z";"2024-07-09T01:10:00.000Z";"2781";19.7281611874;20.5452075403;19.6384516836;20.2352773528;413672.21;161545835;"2024-07-09T23:59:59.999Z"
"2024-07-08T00:00:00.000Z";"2024-07-08T23:59:59.999Z";"2024-07-08T09:06:00.000Z";"2024-07-08T01:34:00.000Z";"2781";18.8737311702;20.4006346144;18.4551996814;19.7316001454;391047.66;157470551.09;"2024-07-08T23:59:59.999Z"
"2024-07-07T00:00:00.000Z";"2024-07-07T23:59:59.999Z";"2024-07-07T00:08:00.000Z";"2024-07-07T23:59:00.000Z";"2781";21.1296397888;21.3897661459;18.8782484001;18.8782484001;394624.07;150608537.72;"2024-07-07T23:59:59.999Z"
"2024-07-06T00:00:00.000Z";"2024-07-06T23:59:59.999Z";"2024-07-06T22:34:00.000Z";"2024-07-06T00:28:00.000Z";"2781";19.276632121;21.2425968649;19.1167208105;21.1299700155;423057.39;168514725.17;"2024-07-06T23:59:59.999Z"
"2024-07-05T00:00:00.000Z";"2024-07-05T23:59:59.999Z";"2024-07-05T21:03:00.000Z";"2024-07-05T09:14:00.000Z";"2781";19.1624746166;19.6723591026;17.3638102471;19.2839182655;1085477.17;153739186.52;"2024-07-05T23:59:59.999Z"
"2024-07-04T00:00:00.000Z";"2024-07-04T23:59:59.999Z";"2024-07-04T01:07:00.000Z";"2024-07-04T23:58:00.000Z";"2781";20.9099891789;21.0349945017;19.1768242611;19.4002290768;737301.07;154613286.18;"2024-07-04T23:59:59.999Z"
"2024-07-03T00:00:00.000Z";"2024-07-03T23:59:59.999Z";"2024-07-03T00:26:00.000Z";"2024-07-03T13:01:00.000Z";"2781";21.5008539509;21.5855230472;20.5312272272;20.9069378453;408843.67;166564012.23;"2024-07-03T23:59:59.999Z"
"2024-07-02T00:00:00.000Z";"2024-07-02T23:59:59.999Z";"2024-07-02T00:05:00.000Z";"2024-07-02T19:18:00.000Z";"2781";21.6969002315;21.7255841799;21.2404351619;21.4993529497;352068.76;171225029.3;"2024-07-02T23:59:59.999Z"
"2024-07-01T00:00:00.000Z";"2024-07-01T23:59:59.999Z";"2024-07-01T02:12:00.000Z";"2024-07-01T17:55:00.000Z";"2781";22.0247436129;22.3203395904;21.4412609068;21.6554244985;308766.72;172408686.01;"2024-07-01T23:59:59.999Z"
"2024-06-30T00:00:00.000Z";"2024-06-30T23:59:59.999Z";"2024-06-30T23:30:00.000Z";"2024-06-30T13:18:00.000Z";"2781";21.8220005229;22.2753300833;21.3158564156;22.0304325568;297761.34;175334033.45;"2024-06-30T23:59:59.999Z"
"2024-06-29T00:00:00.000Z";"2024-06-29T23:59:59.999Z";"2024-06-29T00:16:00.000Z";"2024-06-29T17:11:00.000Z";"2781";22.2784411643;22.2988388707;21.6034887415;21.8205252315;322078.86;173603818.77;"2024-06-29T23:59:59.999Z"
"2024-06-28T00:00:00.000Z";"2024-06-28T23:59:59.999Z";"2024-06-28T11:51:00.000Z";"2024-06-28T22:59:00.000Z";"2781";22.3392939716;22.5778995036;22.0021348853;22.2772200801;322118.88;177176292.34;"2024-06-28T23:59:59.999Z"
"2024-06-27T00:00:00.000Z";"2024-06-27T23:59:59.999Z";"2024-06-27T13:43:00.000Z";"2024-06-27T10:20:00.000Z";"2781";22.0546314082;22.6033963443;21.6974408387;22.340417277;359070.15;177617870.95;"2024-06-27T23:59:59.999Z"
"2024-06-26T00:00:00.000Z";"2024-06-26T23:59:59.999Z";"2024-06-26T03:52:00.000Z";"2024-06-26T19:02:00.000Z";"2781";22.5711595186;22.8953748488;21.905286916;22.0540269327;482174.1;175280664.6;"2024-06-26T23:59:59.999Z"
"2024-06-25T00:00:00.000Z";"2024-06-25T23:59:59.999Z";"2024-06-25T18:42:00.000Z";"2024-06-25T00:13:00.000Z";"2781";21.8982559245;22.6553373336;21.6023505612;22.5727398233;579543.64;179341790.23;"2024-06-25T23:59:59.999Z"
"2024-06-24T00:00:00.000Z";"2024-06-24T23:59:59.999Z";"2024-06-24T00:03:00.000Z";"2024-06-24T09:54:00.000Z";"2781";21.9990685909;22.0061295746;20.7775273586;21.9003911081;671357.59;173940350.01;"2024-06-24T23:59:59.999Z"
"2024-06-23T00:00:00.000Z";"2024-06-23T23:59:59.999Z";"2024-06-23T13:01:00.000Z";"2024-06-23T23:54:00.000Z";"2781";22.2193866516;22.4915424919;21.8171706668;21.9980667229;299614.76;174656393.36;"2024-06-23T23:59:59.999Z"
"2024-06-22T00:00:00.000Z";"2024-06-22T23:59:59.999Z";"2024-06-22T05:18:00.000Z";"2024-06-22T00:35:00.000Z";"2781";22.0308866089;22.4806683372;21.9932684205;22.2209811469;227701.42;176366230.34;"2024-06-22T23:59:59.999Z"
"2024-06-21T00:00:00.000Z";"2024-06-21T23:59:59.999Z";"2024-06-21T20:31:00.000Z";"2024-06-21T09:01:00.000Z";"2781";22.2715221085;22.6223415367;21.7377934672;22.2260558191;517045.94;176346127.98;"2024-06-21T23:59:59.999Z"
"2024-06-20T00:00:00.000Z";"2024-06-20T23:59:59.999Z";"2024-06-20T07:54:00.000Z";"2024-06-20T22:59:00.000Z";"2781";22.820609602;23.4639977578;21.7054940953;22.2741570763;728427;176667228.07;"2024-06-20T23:59:59.999Z"
"2024-06-19T00:00:00.000Z";"2024-06-19T23:59:59.999Z";"2024-06-19T03:17:00.000Z";"2024-06-19T22:53:00.000Z";"2781";23.2673817061;23.9817911553;22.4795718898;22.820609602;620190.58;180939668.6;"2024-06-19T23:59:59.999Z"
"2024-06-18T00:00:00.000Z";"2024-06-18T23:59:59.999Z";"2024-06-18T00:00:00.000Z";"2024-06-18T02:12:00.000Z";"2781";23.3781857375;23.3781857375;21.6434504354;23.2680963258;1182518.54;184424754.38;"2024-06-18T23:59:59.999Z"
"2024-06-17T00:00:00.000Z";"2024-06-17T23:59:59.999Z";"2024-06-17T00:00:00.000Z";"2024-06-17T13:08:00.000Z";"2781";25.1277102976;25.1277102976;22.9956517522;23.6333733709;1313368.04;187255951.09;"2024-06-17T23:59:59.999Z"
"2024-06-16T00:00:00.000Z";"2024-06-16T23:59:59.999Z";"2024-06-16T17:57:00.000Z";"2024-06-16T09:40:00.000Z";"2781";24.8661277726;25.6462846713;24.7833037767;25.1433356379;398517.98;199151974.63;"2024-06-16T23:59:59.999Z"
"2024-06-15T00:00:00.000Z";"2024-06-15T23:59:59.999Z";"2024-06-15T06:12:00.000Z";"2024-06-15T10:52:00.000Z";"2781";25.0716662126;25.470807177;24.6838426021;24.8622428717;452950.95;196858325.04;"2024-06-15T23:59:59.999Z"
"2024-06-14T00:00:00.000Z";"2024-06-14T23:59:59.999Z";"2024-06-14T06:03:00.000Z";"2024-06-14T21:25:00.000Z";"2781";25.8365127863;26.2817983046;24.6009684342;25.0689851613;589726.29;198427590.83;"2024-06-14T23:59:59.999Z"
"2024-06-13T00:00:00.000Z";"2024-06-13T23:59:59.999Z";"2024-06-13T01:04:00.000Z";"2024-06-13T20:48:00.000Z";"2781";27.3675855191;27.4223594409;25.2602723264;25.8381120677;918309.97;204445511.79;"2024-06-13T23:59:59.999Z"
"2024-06-12T00:00:00.000Z";"2024-06-12T23:59:59.999Z";"2024-06-12T12:44:00.000Z";"2024-06-12T02:03:00.000Z";"2781";26.3780498734;28.1965623603;25.7143484674;27.3687549198;687714.1;216482680.32;"2024-06-12T23:59:59.999Z"
"2024-06-11T00:00:00.000Z";"2024-06-11T23:59:59.999Z";"2024-06-11T00:16:00.000Z";"2024-06-11T18:17:00.000Z";"2781";27.9136571973;27.915821677;25.846068901;26.3839849116;820296.17;208621750.77;"2024-06-11T23:59:59.999Z"
"2024-06-10T00:00:00.000Z";"2024-06-10T23:59:59.999Z";"2024-06-10T19:25:00.000Z";"2024-06-10T09:39:00.000Z";"2781";28.0566904395;28.6427225858;27.089208865;27.9147573752;669840.11;220650081.51;"2024-06-10T23:59:59.999Z"
"2024-06-09T00:00:00.000Z";"2024-06-09T23:59:59.999Z";"2024-06-09T15:48:00.000Z";"2024-06-09T22:03:00.000Z";"2781";28.3699247942;28.532683162;27.5677441957;27.9877589898;492079.22;221151532.37;"2024-06-09T23:59:59.999Z"
"2024-06-08T00:00:00.000Z";"2024-06-08T23:59:59.999Z";"2024-06-08T03:58:00.000Z";"2024-06-08T22:59:00.000Z";"2781";28.4657702954;29.6600572528;27.9631682139;28.3687231493;459350.83;224084703.2;"2024-06-08T23:59:59.999Z"
"2024-06-07T00:00:00.000Z";"2024-06-07T23:59:59.999Z";"2024-06-07T11:31:00.000Z";"2024-06-07T20:27:00.000Z";"2781";29.4906403789;31.0811574394;28.0109379378;28.4703040266;1095165.25;224810199.15;"2024-06-07T23:59:59.999Z"
"2024-06-06T00:00:00.000Z";"2024-06-06T23:59:59.999Z";"2024-06-06T02:16:00.000Z";"2024-06-06T15:24:00.000Z";"2781";29.8905613747;30.486175324;29.3351099602;29.4906403789;533869.77;232787165.05;"2024-06-06T23:59:59.999Z"
"2024-06-05T00:00:00.000Z";"2024-06-05T23:59:59.999Z";"2024-06-05T02:06:00.000Z";"2024-06-05T15:04:00.000Z";"2781";30.713442275;30.9418811809;29.7338628271;29.8905613747;734611.33;235863165.77;"2024-06-05T23:59:59.999Z"
"2024-06-04T00:00:00.000Z";"2024-06-04T23:59:59.999Z";"2024-06-04T00:08:00.000Z";"2024-06-04T09:54:00.000Z";"2781";31.6899443393;32.012722826;29.6487127481;30.713442275;1148833.87;242273419.45;"2024-06-04T23:59:59.999Z"
"2024-06-03T00:00:00.000Z";"2024-06-03T23:59:59.999Z";"2024-06-03T02:58:00.000Z";"2024-06-03T09:30:00.000Z";"2781";31.4537934944;35.4121825703;31.0803421246;31.6899443393;3121192.14;249890262.11;"2024-06-03T23:59:59.999Z"
"2024-06-02T00:00:00.000Z";"2024-06-02T23:59:59.999Z";"2024-06-02T23:27:00.000Z";"2024-06-02T00:14:00.000Z";"2781";29.9145059158;31.9441352861;29.8851596208;31.4537934944;1521023.56;247943229.99;"2024-06-02T23:59:59.999Z"
"2024-06-01T00:00:00.000Z";"2024-06-01T23:59:59.999Z";"2024-06-01T14:48:00.000Z";"2024-06-01T00:02:00.000Z";"2781";29.0901799615;30.6294341401;29.088432392;29.9145059158;829378.26;235728023.33;"2024-06-01T23:59:59.999Z"
"2024-05-31T00:00:00.000Z";"2024-05-31T23:59:59.999Z";"2024-05-31T12:41:00.000Z";"2024-05-31T00:36:00.000Z";"2781";27.996206108;29.4976391062;27.9452840539;29.0901799615;1230946.93;229153660.92;"2024-05-31T23:59:59.999Z"
"2024-05-30T00:00:00.000Z";"2024-05-30T23:59:59.999Z";"2024-05-30T21:48:00.000Z";"2024-05-30T12:02:00.000Z";"2781";27.7636367757;28.1023974972;27.22242604;27.996206108;1217404.87;220460008.52;"2024-05-30T23:59:59.999Z"
"2024-05-29T00:00:00.000Z";"2024-05-29T23:59:59.999Z";"2024-05-29T23:32:00.000Z";"2024-05-29T04:17:00.000Z";"2781";27.0759637696;27.900188294;26.8264234057;27.7636367757;1112831.56;218553743.4;"2024-05-29T23:59:59.999Z"
"2024-05-28T00:00:00.000Z";"2024-05-28T23:59:59.999Z";"2024-05-28T01:36:00.000Z";"2024-05-28T08:46:00.000Z";"2781";26.8518702797;27.7308822505;26.0629850609;27.0764883242;1309693.83;213067149.81;"2024-05-28T23:59:59.999Z"
"2024-05-27T00:00:00.000Z";"2024-05-27T23:59:59.999Z";"2024-05-27T22:11:00.000Z";"2024-05-27T05:07:00.000Z";"2781";26.3473211252;27.1611148439;25.5907561823;26.8518702797;1005822.81;211231131.71;"2024-05-27T23:59:59.999Z"
"2024-05-26T00:00:00.000Z";"2024-05-26T23:59:59.999Z";"2024-05-26T01:30:00.000Z";"2024-05-26T20:52:00.000Z";"2781";26.4968201455;26.6327707916;26.1339450051;26.3473211252;673693.92;207191213.26;"2024-05-26T23:59:59.999Z"
"2024-05-25T00:00:00.000Z";"2024-05-25T23:59:59.999Z";"2024-05-25T13:01:00.000Z";"2024-05-25T00:40:00.000Z";"2781";25.7871828993;26.7252791831;25.7741327594;26.4968201455;813763.2;208295459.14;"2024-05-25T23:59:59.999Z"
