timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2024-08-13T00:00:00.000Z";"2024-08-13T23:59:59.999Z";"2024-08-13T17:04:00.000Z";"2024-08-13T10:25:00.000Z";"2781";0.1292495848;0.1316148025;0.1274828933;0.1313997427;9560897.42;499308474.52;"2024-08-13T23:59:59.999Z"
"2024-08-12T00:00:00.000Z";"2024-08-12T23:59:59.999Z";"2024-08-12T12:11:00.000Z";"2024-08-12T07:22:00.000Z";"2781";0.1244293346;0.1314718101;0.1242046546;0.1292495848;11147285.67;491102914;"2024-08-12T23:59:59.999Z"
"2024-08-11T00:00:00.000Z";"2024-08-11T23:59:59.999Z";"2024-08-11T09:35:00.000Z";"2024-08-11T23:59:00.000Z";"2781";0.1314509514;0.1329997544;0.1244236612;0.1244293346;9782085.39;472753873.65;"2024-08-11T23:59:59.999Z"
"2024-08-10T00:00:00.000Z";"2024-08-10T23:59:59.999Z";"2024-08-10T18:50:00.000Z";"2024-08-10T04:52:00.000Z";"2781";0.1304350665;0.1325223047;0.1291584953;0.1314509514;8246377.1;499396293.18;"2024-08-10T23:59:59.999Z"
"2024-08-09T00:00:00.000Z";"2024-08-09T23:59:59.999Z";"2024-08-09T00:00:00.000Z";"2024-08-09T14:37:00.000Z";"2781";0.131973652;0.1319910357;0.127487612;0.1304350665;13798454.83;495501427.16;"2024-08-09T23:59:59.999Z"
"2024-08-08T00:00:00.000Z";"2024-08-08T23:59:59.999Z";"2024-08-08T23:14:00.000Z";"2024-08-08T00:43:00.000Z";"2781";0.1204711842;0.1324862333;0.1191999851;0.131973652;20405170.62;501310534;"2024-08-08T23:59:59.999Z"
"2024-08-07T00:00:00.000Z";"2024-08-07T23:59:59.999Z";"2024-08-07T10:42:00.000Z";"2024-08-07T19:36:00.000Z";"2781";0.1223206232;0.1266853667;0.1182991858;0.1204711842;17012595.09;457584946.45;"2024-08-07T23:59:59.999Z"
"2024-08-06T00:00:00.000Z";"2024-08-06T23:59:59.999Z";"2024-08-06T08:14:00.000Z";"2024-08-06T00:03:00.000Z";"2781";0.1170969064;0.1243474031;0.1169451935;0.1223206232;16447737.9;464576451.11;"2024-08-06T23:59:59.999Z"
"2024-08-05T00:00:00.000Z";"2024-08-05T23:59:59.999Z";"2024-08-05T00:19:00.000Z";"2024-08-05T06:31:00.000Z";"2781";0.1224239867;0.123170988;0.100729982;0.1170969064;54474500.17;444704967.24;"2024-08-05T23:59:59.999Z"
"2024-08-04T00:00:00.000Z";"2024-08-04T23:59:59.999Z";"2024-08-04T02:38:00.000Z";"2024-08-04T17:46:00.000Z";"2781";0.1279569136;0.1289509808;0.1190832701;0.1224239867;15576512.62;464904701.31;"2024-08-04T23:59:59.999Z"
"2024-08-03T00:00:00.000Z";"2024-08-03T23:59:59.999Z";"2024-08-03T12:45:00.000Z";"2024-08-03T18:34:00.000Z";"2781";0.1295033534;0.1314993306;0.1256021641;0.1279569136;13189286.17;485881393.24;"2024-08-03T23:59:59.999Z"
"2024-08-02T00:00:00.000Z";"2024-08-02T23:59:59.999Z";"2024-08-02T00:22:00.000Z";"2024-08-02T21:33:00.000Z";"2781";0.1352904116;0.1358059765;0.1286916588;0.1295033534;14005274.58;491718665;"2024-08-02T23:59:59.999Z"
"2024-08-01T00:00:00.000Z";"2024-08-01T23:59:59.999Z";"2024-08-01T11:01:00.000Z";"2024-08-01T18:13:00.000Z";"2781";0.1369441499;0.1381851231;0.1282978195;0.1352904116;15012722.06;513655491.17;"2024-08-01T23:59:59.999Z"
"2024-07-31T00:00:00.000Z";"2024-07-31T23:59:59.999Z";"2024-07-31T07:10:00.000Z";"2024-07-31T21:37:00.000Z";"2781";0.1390848181;0.1412526979;0.1357328727;0.1369441499;11954968.6;519897399.53;"2024-07-31T23:59:59.999Z"
"2024-07-30T00:00:00.000Z";"2024-07-30T23:59:59.999Z";"2024-07-30T01:30:00.000Z";"2024-07-30T20:15:00.000Z";"2781";0.1409590531;0.142145788;0.1376580041;0.1390861103;9708738.62;527998310.9;"2024-07-30T23:59:59.999Z"
"2024-07-29T00:00:00.000Z";"2024-07-29T23:59:59.999Z";"2024-07-29T03:11:00.000Z";"2024-07-29T17:07:00.000Z";"2781";0.1428945478;0.1463581351;0.1402879776;0.1409590531;10250706.06;522593604.57;"2024-07-29T23:59:59.999Z"
"2024-07-28T00:00:00.000Z";"2024-07-28T23:59:59.999Z";"2024-07-28T01:50:00.000Z";"2024-07-28T22:52:00.000Z";"2781";0.144501103;0.1448384983;0.1418674794;0.1428945478;6762458.45;529732523.42;"2024-07-28T23:59:59.999Z"
"2024-07-27T00:00:00.000Z";"2024-07-27T23:59:59.999Z";"2024-07-27T14:08:00.000Z";"2024-07-27T20:27:00.000Z";"2781";0.1438155336;0.147388124;0.1426842738;0.144501103;11062866.2;535650203.92;"2024-07-27T23:59:59.999Z"
"2024-07-26T00:00:00.000Z";"2024-07-26T23:59:59.999Z";"2024-07-26T23:19:00.000Z";"2024-07-26T00:00:00.000Z";"2781";0.1386957684;0.1441024339;0.1386957324;0.1438155336;9488528.02;533071012.72;"2024-07-26T23:59:59.999Z"
"2024-07-25T00:00:00.000Z";"2024-07-25T23:59:59.999Z";"2024-07-25T00:00:00.000Z";"2024-07-25T14:14:00.000Z";"2781";0.1403568396;0.1403571957;0.1340303329;0.1386957684;17430736.62;514056403.36;"2024-07-25T23:59:59.999Z"
"2024-07-24T00:00:00.000Z";"2024-07-24T23:59:59.999Z";"2024-07-24T14:38:00.000Z";"2024-07-24T23:29:00.000Z";"2781";0.1411175719;0.1448689377;0.1399151934;0.1403536533;11433767.3;520163258.89;"2024-07-24T23:59:59.999Z"
"2024-07-23T00:00:00.000Z";"2024-07-23T23:59:59.999Z";"2024-07-23T03:12:00.000Z";"2024-07-23T17:13:00.000Z";"2781";0.1429850911;0.1445751432;0.1394928542;0.1411197259;21157783.85;522956020.43;"2024-07-23T23:59:59.999Z"
"2024-07-22T00:00:00.000Z";"2024-07-22T23:59:59.999Z";"2024-07-22T00:40:00.000Z";"2024-07-22T16:58:00.000Z";"2781";0.1571883647;0.1582855172;0.1411570442;0.1429637786;24929634.01;529758847.64;"2024-07-22T23:59:59.999Z"
"2024-07-21T00:00:00.000Z";"2024-07-21T23:59:59.999Z";"2024-07-21T06:17:00.000Z";"2024-07-21T18:13:00.000Z";"2781";0.1580444585;0.1584982293;0.1517417649;0.1571883647;11731508.12;582425973.89;"2024-07-21T23:59:59.999Z"
"2024-07-20T00:00:00.000Z";"2024-07-20T23:59:59.999Z";"2024-07-20T07:06:00.000Z";"2024-07-20T22:52:00.000Z";"2781";0.1590994204;0.1606580403;0.1573486271;0.1580444585;8315999.05;585555133.29;"2024-07-20T23:59:59.999Z"
"2024-07-19T00:00:00.000Z";"2024-07-19T23:59:59.999Z";"2024-07-19T21:35:00.000Z";"2024-07-19T10:14:00.000Z";"2781";0.1544291135;0.1600861775;0.1524004318;0.1591001619;12944070.87;589420375.4;"2024-07-19T23:59:59.999Z"
"2024-07-18T00:00:00.000Z";"2024-07-18T23:59:59.999Z";"2024-07-18T13:23:00.000Z";"2024-07-18T20:19:00.000Z";"2781";0.1565329469;0.158748238;0.153188421;0.1544440047;12406063.09;572131295.95;"2024-07-18T23:59:59.999Z"
"2024-07-17T00:00:00.000Z";"2024-07-17T23:59:59.999Z";"2024-07-17T01:34:00.000Z";"2024-07-17T16:48:00.000Z";"2781";0.158412847;0.1628965733;0.1561332697;0.156528062;13463041.29;579808929.82;"2024-07-17T23:59:59.999Z"
"2024-07-16T00:00:00.000Z";"2024-07-16T23:59:59.999Z";"2024-07-16T18:28:00.000Z";"2024-07-16T08:32:00.000Z";"2781";0.1581590056;0.1595117005;0.1510271228;0.1584177678;13782441.38;586765526.19;"2024-07-16T23:59:59.999Z"
"2024-07-15T00:00:00.000Z";"2024-07-15T23:59:59.999Z";"2024-07-15T23:43:00.000Z";"2024-07-15T00:23:00.000Z";"2781";0.1494874324;0.1585920244;0.1488344626;0.1581705676;12835174.56;585806924.79;"2024-07-15T23:59:59.999Z"
"2024-07-14T00:00:00.000Z";"2024-07-14T23:59:59.999Z";"2024-07-14T07:37:00.000Z";"2024-07-14T20:12:00.000Z";"2781";0.1485513772;0.1504869192;0.1466779509;0.1494800914;9257509.88;553580049.05;"2024-07-14T23:59:59.999Z"
"2024-07-13T00:00:00.000Z";"2024-07-13T23:59:59.999Z";"2024-07-13T23:22:00.000Z";"2024-07-13T00:00:00.000Z";"2781";0.1428306213;0.1498981556;0.1428306213;0.1485547191;10795847.2;550112694.3;"2024-07-13T23:59:59.999Z"
"2024-07-12T00:00:00.000Z";"2024-07-12T23:59:59.999Z";"2024-07-12T00:52:00.000Z";"2024-07-12T12:44:00.000Z";"2781";0.1463724027;0.1472305159;0.1401500603;0.1428327737;13111085.45;528884922.16;"2024-07-12T23:59:59.999Z"
"2024-07-11T00:00:00.000Z";"2024-07-11T23:59:59.999Z";"2024-07-11T12:40:00.000Z";"2024-07-11T20:25:00.000Z";"2781";0.1465605017;0.1504148655;0.1459494075;0.1463672598;12577872.68;541932836.46;"2024-07-11T23:59:59.999Z"
"2024-07-10T00:00:00.000Z";"2024-07-10T23:59:59.999Z";"2024-07-10T07:06:00.000Z";"2024-07-10T21:19:00.000Z";"2781";0.147875582;0.15018367;0.1453923646;0.1465592635;12038641.34;542604005.96;"2024-07-10T23:59:59.999Z"
"2024-07-09T00:00:00.000Z";"2024-07-09T23:59:59.999Z";"2024-07-09T08:48:00.000Z";"2024-07-09T02:04:00.000Z";"2781";0.1453951051;0.148642059;0.1448894369;0.147858575;12019228.25;547374602.97;"2024-07-09T23:59:59.999Z"
"2024-07-08T00:00:00.000Z";"2024-07-08T23:59:59.999Z";"2024-07-08T09:31:00.000Z";"2024-07-08T01:29:00.000Z";"2781";0.1386620575;0.1486362837;0.1351600308;0.1453962636;15741761.38;538219811.55;"2024-07-08T23:59:59.999Z"
"2024-07-07T00:00:00.000Z";"2024-07-07T23:59:59.999Z";"2024-07-07T00:00:00.000Z";"2024-07-07T23:55:00.000Z";"2781";0.1533728664;0.1533728664;0.1386648358;0.1386715589;10748056.04;513288989.63;"2024-07-07T23:59:59.999Z"
"2024-07-06T00:00:00.000Z";"2024-07-06T23:59:59.999Z";"2024-07-06T21:08:00.000Z";"2024-07-06T00:13:00.000Z";"2781";0.1420812238;0.155321002;0.1410870543;0.1533907778;11160126.68;567730119.52;"2024-07-06T23:59:59.999Z"
"2024-07-05T00:00:00.000Z";"2024-07-05T23:59:59.999Z";"2024-07-05T22:40:00.000Z";"2024-07-05T04:24:00.000Z";"2781";0.1393073722;0.1429495547;0.1256882495;0.1420864359;22718546.67;525851824.84;"2024-07-05T23:59:59.999Z"
"2024-07-04T00:00:00.000Z";"2024-07-04T23:59:59.999Z";"2024-07-04T01:08:00.000Z";"2024-07-04T23:58:00.000Z";"2781";0.1524030453;0.1530817816;0.1393476711;0.1393901909;14936465.16;515835439.77;"2024-07-04T23:59:59.999Z"
"2024-07-03T00:00:00.000Z";"2024-07-03T23:59:59.999Z";"2024-07-03T00:41:00.000Z";"2024-07-03T21:31:00.000Z";"2781";0.1565109308;0.1573012754;0.1507848344;0.1524771404;10212373.2;564224876.99;"2024-07-03T23:59:59.999Z"
"2024-07-02T00:00:00.000Z";"2024-07-02T23:59:59.999Z";"2024-07-02T06:28:00.000Z";"2024-07-02T17:17:00.000Z";"2781";0.1582463908;0.158924038;0.1553778188;0.1565082987;7529946.96;579099209.56;"2024-07-02T23:59:59.999Z"
"2024-07-01T00:00:00.000Z";"2024-07-01T23:59:59.999Z";"2024-07-01T04:19:00.000Z";"2024-07-01T15:04:00.000Z";"2781";0.1604912424;0.1623719177;0.157714374;0.1582485555;8559523.12;585495365.24;"2024-07-01T23:59:59.999Z"
"2024-06-30T00:00:00.000Z";"2024-06-30T23:59:59.999Z";"2024-06-30T23:31:00.000Z";"2024-06-30T06:15:00.000Z";"2781";0.1569411662;0.1610080437;0.1550762299;0.16050542;7308261;593807098.37;"2024-06-30T23:59:59.999Z"
"2024-06-29T00:00:00.000Z";"2024-06-29T23:59:59.999Z";"2024-06-29T02:10:00.000Z";"2024-06-29T22:25:00.000Z";"2781";0.1594273629;0.1615851433;0.1566283338;0.1569425851;7332848.59;580583481.62;"2024-06-29T23:59:59.999Z"
"2024-06-28T00:00:00.000Z";"2024-06-28T23:59:59.999Z";"2024-06-28T13:50:00.000Z";"2024-06-28T23:38:00.000Z";"2781";0.1612009599;0.1641921962;0.1593311849;0.1594280745;9479103.29;589738761.28;"2024-06-28T23:59:59.999Z"
"2024-06-27T00:00:00.000Z";"2024-06-27T23:59:59.999Z";"2024-06-27T13:10:00.000Z";"2024-06-27T05:57:00.000Z";"2781";0.1601441836;0.1633547304;0.1577491681;0.1611968319;9674919.39;596237884.31;"2024-06-27T23:59:59.999Z"
"2024-06-26T00:00:00.000Z";"2024-06-26T23:59:59.999Z";"2024-06-26T02:19:00.000Z";"2024-06-26T18:20:00.000Z";"2781";0.163878317;0.1652190657;0.1589542335;0.160140821;10940345.83;592288756.03;"2024-06-26T23:59:59.999Z"
"2024-06-25T00:00:00.000Z";"2024-06-25T23:59:59.999Z";"2024-06-25T18:49:00.000Z";"2024-06-25T00:03:00.000Z";"2781";0.1550134283;0.1642814124;0.1550032921;0.1638877895;11933506.92;606102878.97;"2024-06-25T23:59:59.999Z"
"2024-06-24T00:00:00.000Z";"2024-06-24T23:59:59.999Z";"2024-06-24T00:28:00.000Z";"2024-06-24T11:31:00.000Z";"2781";0.1562047005;0.1567470962;0.1494599205;0.1550081086;16869244.83;573221403.41;"2024-06-24T23:59:59.999Z"
"2024-06-23T00:00:00.000Z";"2024-06-23T23:59:59.999Z";"2024-06-23T03:54:00.000Z";"2024-06-23T20:38:00.000Z";"2781";0.1596957017;0.1612800377;0.1556024044;0.1562068192;7812037.39;577611870.86;"2024-06-23T23:59:59.999Z"
"2024-06-22T00:00:00.000Z";"2024-06-22T23:59:59.999Z";"2024-06-22T17:16:00.000Z";"2024-06-22T08:34:00.000Z";"2781";0.1594151826;0.1610355374;0.1581251087;0.1596978772;6514450.79;590477728.3;"2024-06-22T23:59:59.999Z"
"2024-06-21T00:00:00.000Z";"2024-06-21T23:59:59.999Z";"2024-06-21T04:39:00.000Z";"2024-06-21T09:03:00.000Z";"2781";0.1594427103;0.1610923572;0.1567655547;0.1594087392;10690548.44;589365488.6;"2024-06-21T23:59:59.999Z"
"2024-06-20T00:00:00.000Z";"2024-06-20T23:59:59.999Z";"2024-06-20T11:33:00.000Z";"2024-06-20T16:10:00.000Z";"2781";0.1602828052;0.16696386;0.1589226829;0.1594433909;11884300.61;589450460.74;"2024-06-20T23:59:59.999Z"
"2024-06-19T00:00:00.000Z";"2024-06-19T23:59:59.999Z";"2024-06-19T01:24:00.000Z";"2024-06-19T14:59:00.000Z";"2781";0.163255558;0.1676537821;0.1586364781;0.1602828052;14974062.23;592510377.04;"2024-06-19T23:59:59.999Z"
"2024-06-18T00:00:00.000Z";"2024-06-18T23:59:59.999Z";"2024-06-18T00:08:00.000Z";"2024-06-18T01:48:00.000Z";"2781";0.166196936;0.1664921237;0.1524469304;0.1632583272;24605168.9;603466475.53;"2024-06-18T23:59:59.999Z"
"2024-06-17T00:00:00.000Z";"2024-06-17T23:59:59.999Z";"2024-06-17T00:46:00.000Z";"2024-06-17T16:22:00.000Z";"2781";0.1799924867;0.1807118226;0.1627412954;0.1662075888;17063923.66;614323298.94;"2024-06-17T23:59:59.999Z"
"2024-06-16T00:00:00.000Z";"2024-06-16T23:59:59.999Z";"2024-06-16T00:10:00.000Z";"2024-06-16T04:27:00.000Z";"2781";0.1807639799;0.1809661553;0.1789953598;0.1800001197;7091450.56;665253817.58;"2024-06-16T23:59:59.999Z"
"2024-06-15T00:00:00.000Z";"2024-06-15T23:59:59.999Z";"2024-06-15T18:02:00.000Z";"2024-06-15T03:20:00.000Z";"2781";0.1796520463;0.1821254756;0.1782761994;0.1807610092;7779364.27;668016994.86;"2024-06-15T23:59:59.999Z"
"2024-06-14T00:00:00.000Z";"2024-06-14T23:59:59.999Z";"2024-06-14T13:54:00.000Z";"2024-06-14T18:25:00.000Z";"2781";0.1821639752;0.187116498;0.1764795943;0.1796678053;13147710.84;663928570.9;"2024-06-14T23:59:59.999Z"
"2024-06-13T00:00:00.000Z";"2024-06-13T23:59:59.999Z";"2024-06-13T01:20:00.000Z";"2024-06-13T16:05:00.000Z";"2781";0.1911815196;0.1921536669;0.178231204;0.1821679743;14525414.38;673118414.74;"2024-06-13T23:59:59.999Z"
"2024-06-12T00:00:00.000Z";"2024-06-12T23:59:59.999Z";"2024-06-12T16:13:00.000Z";"2024-06-12T01:49:00.000Z";"2781";0.1846125839;0.1967367134;0.1817900366;0.1911780138;14465000.61;706356310.13;"2024-06-12T23:59:59.999Z"
"2024-06-11T00:00:00.000Z";"2024-06-11T23:59:59.999Z";"2024-06-11T00:00:00.000Z";"2024-06-11T17:29:00.000Z";"2781";0.1978614593;0.1978614593;0.1809915215;0.1846833678;18789651.03;682310152.16;"2024-06-11T23:59:59.999Z"
"2024-06-10T00:00:00.000Z";"2024-06-10T23:59:59.999Z";"2024-06-10T15:54:00.000Z";"2024-06-10T08:03:00.000Z";"2781";0.1983073668;0.2016695865;0.1922269483;0.1978581349;13406346.24;730931165.45;"2024-06-10T23:59:59.999Z"
"2024-06-09T00:00:00.000Z";"2024-06-09T23:59:59.999Z";"2024-06-09T15:05:00.000Z";"2024-06-09T05:16:00.000Z";"2781";0.1993375946;0.2003995074;0.1964151274;0.198371885;10305491.6;732775108.09;"2024-06-09T23:59:59.999Z"
"2024-06-08T00:00:00.000Z";"2024-06-08T23:59:59.999Z";"2024-06-08T03:39:00.000Z";"2024-06-08T21:13:00.000Z";"2781";0.2036807504;0.2085879605;0.1987596391;0.1993460321;16230131.34;736319616.79;"2024-06-08T23:59:59.999Z"
"2024-06-07T00:00:00.000Z";"2024-06-07T23:59:59.999Z";"2024-06-07T14:03:00.000Z";"2024-06-07T18:16:00.000Z";"2781";0.2112379443;0.2219467359;0.1891334275;0.2036881647;29262716.45;752302811.38;"2024-06-07T23:59:59.999Z"
"2024-06-06T00:00:00.000Z";"2024-06-06T23:59:59.999Z";"2024-06-06T15:48:00.000Z";"2024-06-06T20:07:00.000Z";"2781";0.2145387667;0.2147777731;0.2106253306;0.2112379443;11413927.03;780130207.35;"2024-06-06T23:59:59.999Z"
"2024-06-05T00:00:00.000Z";"2024-06-05T23:59:59.999Z";"2024-06-05T01:40:00.000Z";"2024-06-05T14:24:00.000Z";"2781";0.2181192566;0.2181689534;0.2132489419;0.2145387667;12583662.31;792262673.86;"2024-06-05T23:59:59.999Z"
"2024-06-04T00:00:00.000Z";"2024-06-04T23:59:59.999Z";"2024-06-04T00:00:00.000Z";"2024-06-04T10:01:00.000Z";"2781";0.2227396208;0.2227396208;0.2101344796;0.2181192566;20922356.73;805425796.71;"2024-06-04T23:59:59.999Z"
"2024-06-03T00:00:00.000Z";"2024-06-03T23:59:59.999Z";"2024-06-03T02:55:00.000Z";"2024-06-03T23:45:00.000Z";"2781";0.2303652848;0.2596890626;0.2221584419;0.2227396208;60743289.64;822427788.47;"2024-06-03T23:59:59.999Z"
"2024-06-02T00:00:00.000Z";"2024-06-02T23:59:59.999Z";"2024-06-02T23:46:00.000Z";"2024-06-02T00:01:00.000Z";"2781";0.2135547766;0.2313749545;0.2134684704;0.230364686;19116539.21;850522382.89;"2024-06-02T23:59:59.999Z"
"2024-06-01T00:00:00.000Z";"2024-06-01T23:59:59.999Z";"2024-06-01T13:40:00.000Z";"2024-06-01T00:28:00.000Z";"2781";0.2055630619;0.2188420296;0.2053510813;0.2135547766;19297182.21;788399223.49;"2024-06-01T23:59:59.999Z"
"2024-05-31T00:00:00.000Z";"2024-05-31T23:59:59.999Z";"2024-05-31T12:28:00.000Z";"2024-05-31T01:00:00.000Z";"2781";0.1998994702;0.2112494727;0.1992507356;0.2055630619;15976255.78;758840504.43;"2024-05-31T23:59:59.999Z"
"2024-05-30T00:00:00.000Z";"2024-05-30T23:59:59.999Z";"2024-05-30T16:10:00.000Z";"2024-05-30T08:16:00.000Z";"2781";0.1954254442;0.2030168982;0.1937256772;0.1998994702;15795075.7;737887133.56;"2024-05-30T23:59:59.999Z"
"2024-05-29T00:00:00.000Z";"2024-05-29T23:59:59.999Z";"2024-05-29T12:31:00.000Z";"2024-05-29T02:27:00.000Z";"2781";0.1920674523;0.1998493445;0.1907477605;0.1954254506;17335953.78;721319885.78;"2024-05-29T23:59:59.999Z"
"2024-05-28T00:00:00.000Z";"2024-05-28T23:59:59.999Z";"2024-05-28T20:26:00.000Z";"2024-05-28T04:37:00.000Z";"2781";0.1920852567;0.194279841;0.1867455313;0.1920674523;13618050.02;708873804;"2024-05-28T23:59:59.999Z"
"2024-05-27T00:00:00.000Z";"2024-05-27T23:59:59.999Z";"2024-05-27T18:10:00.000Z";"2024-05-27T00:02:00.000Z";"2781";0.1870266166;0.1941198887;0.1869861442;0.1920852567;10134274.91;708887945.45;"2024-05-27T23:59:59.999Z"
"2024-05-26T00:00:00.000Z";"2024-05-26T23:59:59.999Z";"2024-05-26T01:34:00.000Z";"2024-05-26T21:42:00.000Z";"2781";0.1880599195;0.1885514727;0.1850565481;0.1870266166;6140429.94;690169335.13;"2024-05-26T23:59:59.999Z"
